time,x_true,y_true,yaw_true,ekf_x,ekf_y,ekf_yaw,nkf_yaw_error
203.189,2.44059,2.26671,-0.9738,2.54667,2.05705,5.47629,0.0514706
203.2,2.44092,2.26638,-0.9741,2.5474,2.05628,5.47629,0.0517706
203.22,2.44128,2.26603,-0.9737,2.54781,2.05586,5.47629,0.0513706
203.229,2.44164,2.26569,-0.9727,2.54787,2.0558,5.47629,0.0503706
203.231,2.44196,2.26536,-0.9714,2.54801,2.05564,5.47629,0.0490706
203.236,2.44224,2.26502,-0.9702,2.54813,2.05552,5.47629,0.0478706
203.261,2.44251,2.26466,-0.9691,2.54897,2.05464,5.47629,0.0467706
203.269,2.44274,2.26429,-0.968,2.54903,2.05458,5.47629,0.0456706
203.271,2.44293,2.26392,-0.9669,2.54918,2.05443,5.47629,0.0445706
203.281,2.44308,2.26358,-0.9659,2.5495,2.0541,5.47629,0.0435706
203.287,2.44319,2.26324,-0.965,2.54955,2.05404,5.47629,0.0426706
203.322,2.44376,2.26197,-0.9634,2.54414,2.07519,5.45912,0.0276865
203.332,2.44398,2.26164,-0.9634,2.54448,2.07482,5.45912,0.0276865
203.352,2.44425,2.26132,-0.9638,2.54528,2.07395,5.45912,0.0280865
203.365,2.44458,2.261,-0.9645,2.54534,2.07389,5.45912,0.0287865
203.367,2.44495,2.26066,-0.9653,2.54542,2.0738,5.45912,0.0295865
203.373,2.44533,2.26029,-0.9661,2.54554,2.07368,5.45912,0.0303865
203.393,2.44571,2.25991,-0.9669,2.54634,2.07281,5.45912,0.0311865
203.402,2.44608,2.25952,-0.9677,2.54639,2.07275,5.45912,0.0319865
203.414,2.44645,2.25913,-0.9683,2.54671,2.07241,5.45912,0.0325865
203.415,2.44679,2.25871,-0.9686,2.54682,2.07229,5.45912,0.0328865
203.424,2.44711,2.25831,-0.9686,2.54711,2.07198,5.45912,0.0328865
203.434,2.44769,2.25753,-0.9682,2.54793,2.07109,5.45912,0.0324865
203.458,2.44795,2.25715,-0.9679,2.54799,2.07103,5.45912,0.0321865
203.465,2.44821,2.25679,-0.9679,2.54831,2.07069,5.45912,0.0321865
203.485,2.44849,2.25644,-0.968,2.54902,2.06992,5.45912,0.0322865
203.496,2.44876,2.25612,-0.9683,2.54908,2.06985,5.45912,0.0325865
203.498,2.449,2.25583,-0.9687,2.54913,2.06979,5.45912,0.0329865
203.505,2.44923,2.25556,-0.9691,2.54942,2.06948,5.45912,0.0333865
203.515,2.44943,2.2553,-0.9694,2.54973,2.06915,5.45912,0.0336865
203.526,2.4496,2.25503,-0.9697,2.55056,2.06825,5.45912,0.0339865
203.55,2.44976,2.25474,-0.9698,2.55062,2.06819,5.45912,0.0340865
203.552,2.44993,2.25443,-0.9697,2.55076,2.06804,5.45912,0.0339865
203.557,2.45011,2.2541,-0.9697,2.5509,2.06788,5.45912,0.0339865
203.569,2.4503,2.25376,-0.9695,2.54609,2.08478,5.44561,0.0318956
203.588,2.4505,2.25343,-0.9692,2.54688,2.08391,5.44561,0.0315956
203.598,2.45073,2.2531,-0.9688,2.54699,2.08379,5.44561,0.0311956
203.602,2.45097,2.2528,-0.9683,2.54705,2.08372,5.44561,0.0306956
203.608,2.45124,2.2525,-0.9677,2.54719,2.08357,5.44561,0.0300956
203.629,2.45152,2.25217,-0.9669,2.54796,2.08272,5.44561,0.0292956
203.639,2.45182,2.2518,-0.9662,2.54834,2.08229,5.44561,0.0285956
203.651,2.45214,2.25139,-0.9656,2.5484,2.08223,5.44561,0.0279956
203.653,2.4528,2.25046,-0.9644,2.54853,2.08208,5.44561,0.0267956
203.669,2.45313,2.24997,-0.9641,2.54925,2.08128,5.44561,0.0264956
203.69,2.45407,2.24868,-0.9646,2.54966,2.08083,5.44561,0.0269956
203.7,2.45438,2.24833,-0.9651,2.54993,2.08052,5.44561,0.0274956
203.72,2.45469,2.24802,-0.9658,2.5507,2.07967,5.44561,0.0281956
203.737,2.45499,2.24773,-0.9666,2.55078,2.07958,5.44561,0.0289956
203.741,2.45528,2.24748,-0.9677,2.55084,2.07952,5.44561,0.0300956
203.751,2.45556,2.24725,-0.9687,2.55117,2.07915,5.44561,0.0310956
203.754,2.45582,2.24704,-0.9695,2.55122,2.07909,5.44561,0.0318956
203.771,2.45603,2.24682,-0.97,2.55202,2.07821,5.44561,0.0323956
203.785,2.4562,2.2466,-0.9702,2.55207,2.07815,5.44561,0.0325956
203.787,2.45631,2.24636,-0.9703,2.55213,2.07809,5.44561,0.0326956
203.792,2.45639,2.24612,-0.9702,2.55226,2.07793,5.44561,0.0325956
203.802,2.45647,2.24585,-0.9697,2.55257,2.0776,5.44561,0.0320956
203.815,2.45658,2.24555,-0.9689,2.54938,2.08989,5.43508,0.0318888
203.833,2.45675,2.2452,-0.9679,2.54943,2.08983,5.43508,0.0308888
203.835,2.45699,2.24481,-0.9669,2.54949,2.08977,5.43508,0.0298888
203.842,2.4573,2.24441,-0.9663,2.54965,2.08959,5.43508,0.0292888
203.853,2.45765,2.24399,-0.966,2.54995,2.08925,5.43508,0.0289888
203.863,2.45801,2.24354,-0.9656,2.55081,2.08826,5.43508,0.0285888
203.893,2.45917,2.24207,-0.9644,2.55106,2.08799,5.43508,0.0273888
203.903,2.45953,2.24156,-0.9645,2.5513,2.08771,5.43508,0.0274888
203.914,2.45985,2.24105,-0.9646,2.55212,2.08679,5.43508,0.0275888
203.934,2.46014,2.24056,-0.9646,2.5522,2.0867,5.43508,0.0275888
203.937,2.46045,2.2401,-0.9646,2.55231,2.08657,5.43508,0.0275888
203.944,2.46075,2.23969,-0.9648,2.55255,2.0863,5.43508,0.0277888
203.954,2.46104,2.23933,-0.9653,2.55277,2.08605,5.43508,0.0282888
203.975,2.46132,2.23904,-0.9662,2.55358,2.08513,5.43508,0.0291888
203.988,2.46158,2.23879,-0.9674,2.55377,2.08491,5.43508,0.0303888
203.995,2.46186,2.23859,-0.9684,2.55385,2.08482,5.43508,0.0313888
203.998,2.46213,2.2384,-0.9692,2.55403,2.08461,5.43508,0.0321888
204.005,2.46237,2.23822,-0.9698,2.55409,2.08455,5.43508,0.0327888
204.026,2.46255,2.23803,-0.9701,2.5548,2.08374,5.43508,0.0330888
204.034,2.46267,2.23782,-0.9701,2.55485,2.08368,5.43508,0.0330888
204.036,2.46276,2.23759,-0.97,2.55491,2.08362,5.43508,0.0329888
204.038,2.46283,2.23735,-0.9696,2.55507,2.08344,5.43508,0.0325888
204.046,2.46291,2.23709,-0.969,2.55536,2.08311,5.43508,0.0319888
204.067,2.463,2.23679,-0.9683,2.55292,2.09254,5.42672,0.0347715
204.083,2.46313,2.23646,-0.9677,2.553,2.09245,5.42672,0.0341715
204.087,2.46333,2.23611,-0.9672,2.55305,2.09239,5.42672,0.0336715
204.107,2.46362,2.23575,-0.9669,2.55392,2.0914,5.42672,0.0333715
204.121,2.46396,2.23537,-0.9665,2.55399,2.0913,5.42672,0.0329715
204.124,2.46434,2.23496,-0.966,2.55405,2.09124,5.42672,0.0324715
204.158,2.46547,2.23352,-0.9647,2.55515,2.08997,5.42672,0.0311715
204.179,2.46643,2.23199,-0.9643,2.55528,2.08982,5.42672,0.0307715
204.183,2.4667,2.23153,-0.9644,2.55536,2.08973,5.42672,0.0308715
204.189,2.467,2.23111,-0.9648,2.55554,2.08952,5.42672,0.0312715
204.21,2.46732,2.23073,-0.9653,2.55635,2.08858,5.42672,0.0317715
204.224,2.46766,2.2304,-0.9659,2.5564,2.08852,5.42672,0.0323715
204.226,2.468,2.23013,-0.9664,2.55646,2.08846,5.42672,0.0328715
204.23,2.46833,2.22988,-0.9667,2.55672,2.08816,5.42672,0.0331715
204.25,2.46863,2.22964,-0.9669,2.55737,2.08741,5.42672,0.0333715
204.263,2.46891,2.22939,-0.967,2.55751,2.08725,5.42672,0.0334715
204.27,2.46914,2.22912,-0.9671,2.55766,2.08707,5.42672,0.0335715
204.274,2.46934,2.22887,-0.9674,2.55772,2.08701,5.42672,0.0338715
204.281,2.46948,2.22863,-0.9677,2.55803,2.08665,5.42672,0.0341715
204.31,2.46959,2.22838,-0.968,2.55612,2.09417,5.4198,0.0355089
204.317,2.46967,2.22814,-0.968,2.55623,2.09405,5.4198,0.0355089
204.321,2.46977,2.22791,-0.9679,2.55633,2.09393,5.4198,0.0354089
204.325,2.46989,2.22768,-0.9676,2.55648,2.09374,5.4198,0.0351089
204.332,2.47004,2.22746,-0.9672,2.55667,2.09353,5.4198,0.0347089
204.352,2.47024,2.22721,-0.9666,2.55745,2.09262,5.4198,0.0341089
204.368,2.47048,2.2269,-0.966,2.55752,2.09253,5.4198,0.0335089
204.371,2.47076,2.22652,-0.9656,2.55758,2.09247,5.4198,0.0331089
204.373,2.47109,2.2261,-0.9655,2.55765,2.09238,5.4198,0.0330089
204.423,2.47302,2.22355,-0.9662,2.55893,2.09089,5.4198,0.0337089
204.444,2.47334,2.22303,-0.9653,2.55957,2.09014,5.4198,0.0328089
204.464,2.47375,2.22209,-0.9627,2.55995,2.08969,5.4198,0.0302089
204.465,2.47389,2.22169,-0.9615,2.56,2.08963,5.4198,0.0290089
204.474,2.47406,2.22137,-0.9607,2.56073,2.08877,5.4198,0.0282089
204.496,2.47428,2.2211,-0.9604,2.56078,2.08871,5.4198,0.0279089
204.498,2.47457,2.22089,-0.9609,2.56084,2.08866,5.4198,0.0284089
204.505,2.47491,2.22069,-0.962,2.56106,2.08839,5.4198,0.0295089
204.515,2.47525,2.22048,-0.9633,2.56139,2.088,5.4198,0.0308089
204.522,2.47558,2.22023,-0.9646,2.56215,2.08711,5.4198,0.0321089
204.552,2.47592,2.21996,-0.9658,2.5622,2.08705,5.4198,0.0333089
204.554,2.47624,2.21966,-0.9671,2.56225,2.087,5.4198,0.0346089
204.556,2.47653,2.21931,-0.9683,2.56218,2.08688,5.41899,0.0413339
204.566,2.47677,2.21893,-0.9692,2.56246,2.08655,5.41899,0.0422339
204.586,2.47699,2.21855,-0.9694,2.5632,2.08569,5.41899,0.0424339
204.601,2.47717,2.21819,-0.9688,2.56325,2.08563,5.41899,0.0418339
204.607,2.47731,2.21784,-0.9676,2.56345,2.08539,5.41899,0.0406339
204.611,2.4774,2.2175,-0.9659,2.56353,2.0853,5.41899,0.0389339
204.627,2.47748,2.21717,-0.9641,2.56411,2.08462,5.41899,0.0371339
204.648,2.47758,2.21685,-0.9627,2.56446,2.08421,5.41899,0.0357339
204.651,2.47819,2.21586,-0.9601,2.56464,2.084,5.41899,0.0331339
204.678,2.47849,2.21549,-0.9595,2.5653,2.08323,5.41899,0.0325339
204.684,2.47881,2.21511,-0.959,2.56538,2.08314,5.41899,0.0320339
204.688,2.47915,2.21471,-0.9585,2.56543,2.08308,5.41899,0.0315339
204.689,2.47949,2.21429,-0.9584,2.56568,2.08278,5.41899,0.0314339
204.699,2.47986,2.21385,-0.9587,2.56588,2.08255,5.41899,0.0317339
204.719,2.48023,2.2134,-0.9593,2.56649,2.08183,5.41899,0.0323339
204.739,2.48094,2.2125,-0.9605,2.56682,2.08145,5.41899,0.0335339
204.75,2.48128,2.21208,-0.9611,2.56702,2.08121,5.41899,0.0341339
204.752,2.48161,2.21169,-0.9617,2.5671,2.08112,5.41899,0.0347339
204.77,2.48193,2.21134,-0.9624,2.56783,2.08026,5.41899,0.0354339
204.784,2.48225,2.21103,-0.9634,2.56788,2.0802,5.41899,0.0364339
204.786,2.48256,2.21075,-0.9646,2.56796,2.08011,5.41899,0.0376339
204.79,2.48284,2.21049,-0.9656,2.56808,2.07997,5.41899,0.0386339
204.802,2.48308,2.21024,-0.9665,2.5661,2.08661,5.41308,0.0365781
204.811,2.48329,2.21002,-0.967,2.56686,2.08572,5.41308,0.0370781
204.836,2.48345,2.2098,-0.9672,2.56691,2.08566,5.41308,0.0372781
204.838,2.48357,2.20958,-0.967,2.56696,2.0856,5.41308,0.0370781
204.841,2.48366,2.20933,-0.9664,2.56708,2.08545,5.41308,0.0364781
204.882,2.4841,2.20845,-0.9654,2.56806,2.08429,5.41308,0.0354781
204.884,2.48433,2.20815,-0.9655,2.56811,2.08423,5.41308,0.0355781
204.892,2.48456,2.20783,-0.9654,2.56829,2.08402,5.41308,0.0354781
204.902,2.48482,2.2075,-0.9651,2.56861,2.08363,5.41308,0.0351781
204.913,2.48509,2.20716,-0.9646,2.56928,2.08285,5.41308,0.0346781
204.933,2.48538,2.20682,-0.9639,2.56935,2.08276,5.41308,0.0339781
204.936,2.48566,2.20645,-0.963,2.5694,2.0827,5.41308,0.0330781
204.943,2.48594,2.20605,-0.9621,2.56967,2.08238,5.41308,0.0321781
204.953,2.48624,2.2056,-0.9613,2.56989,2.08212,5.41308,0.0313781
204.963,2.48658,2.2051,-0.9606,2.5706,2.08128,5.41308,0.0306781
204.987,2.48693,2.20459,-0.9601,2.5707,2.08116,5.41308,0.0301781
204.991,2.48727,2.20406,-0.9598,2.57077,2.08108,5.41308,0.0298781
205.004,2.48797,2.20305,-0.9603,2.57106,2.08073,5.41308,0.0303781
205.024,2.48833,2.2026,-0.9608,2.57178,2.07989,5.41308,0.0308781
205.035,2.48868,2.2022,-0.9613,2.57182,2.07983,5.41308,0.0313781
205.037,2.48901,2.20187,-0.9618,2.57187,2.07977,5.41308,0.0318781
205.05,2.48928,2.20161,-0.9625,2.5703,2.08512,5.40814,0.0359996
205.056,2.48951,2.20141,-0.9631,2.57035,2.08507,5.40814,0.0365996
205.075,2.48971,2.20125,-0.9638,2.57101,2.08428,5.40814,0.0372996
205.085,2.48989,2.2011,-0.9645,2.57108,2.08419,5.40814,0.0379996
205.088,2.49006,2.20095,-0.9652,2.57113,2.08413,5.40814,0.0386996
205.09,2.49021,2.20077,-0.9658,2.57125,2.08399,5.40814,0.0392996
205.106,2.49037,2.20057,-0.9666,2.57191,2.0832,5.40814,0.0400996
205.122,2.49057,2.20034,-0.9674,2.57196,2.08314,5.40814,0.0408996
205.126,2.49079,2.20006,-0.968,2.57223,2.08282,5.40814,0.0414996
205.136,2.49104,2.19974,-0.9681,2.57228,2.08276,5.40814,0.0415996
205.137,2.49129,2.19937,-0.9677,2.57245,2.08256,5.40814,0.0411996
205.167,2.49157,2.19896,-0.9669,2.57301,2.08189,5.40814,0.0403996
205.177,2.49214,2.19798,-0.9643,2.5732,2.08165,5.40814,0.0377996
205.198,2.49281,2.19683,-0.9618,2.57391,2.08081,5.40814,0.0352996
205.214,2.49318,2.19624,-0.961,2.57398,2.08072,5.40814,0.0344996
205.228,2.49396,2.19509,-0.9599,2.57427,2.08037,5.40814,0.0333996
205.239,2.49434,2.19457,-0.9595,2.57454,2.08005,5.40814,0.0329996
205.249,2.49467,2.19409,-0.9592,2.57525,2.0792,5.40814,0.0326996
205.269,2.49496,2.19368,-0.959,2.5753,2.07914,5.40814,0.0324996
205.271,2.49523,2.19333,-0.9591,2.57537,2.07906,5.40814,0.0325996
205.274,2.49548,2.19303,-0.9594,2.57547,2.07894,5.40814,0.0328996
205.293,2.49572,2.19277,-0.96,2.57415,2.08333,5.40383,0.0331346
205.3,2.49596,2.19256,-0.9607,2.57471,2.08266,5.40383,0.0338346
205.318,2.4962,2.19241,-0.9615,2.57476,2.0826,5.40383,0.0346346
205.32,2.49644,2.19227,-0.9623,2.57481,2.08254,5.40383,0.0354346
205.322,2.49665,2.19213,-0.9629,2.57495,2.08237,5.40383,0.0360346
205.351,2.49686,2.19196,-0.9634,2.57563,2.08155,5.40383,0.0365346
205.356,2.49706,2.19173,-0.9638,2.5757,2.08147,5.40383,0.0369346
205.359,2.49728,2.19144,-0.9642,2.57575,2.08141,5.40383,0.0373346
205.371,2.49751,2.19111,-0.9648,2.57605,2.08104,5.40383,0.0379346
205.374,2.49776,2.19075,-0.9655,2.57612,2.08095,5.40383,0.0386346
205.412,2.49856,2.18959,-0.966,2.57709,2.07979,5.40383,0.0391346
205.418,2.49881,2.18919,-0.965,2.57716,2.0797,5.40383,0.0381346
205.422,2.49902,2.18878,-0.9636,2.57728,2.07956,5.40383,0.0367346
205.432,2.49918,2.18836,-0.9619,2.57799,2.0787,5.40383,0.0350346
205.463,2.49931,2.18793,-0.9603,2.57818,2.07847,5.40383,0.0334346
205.464,2.49945,2.1875,-0.959,2.57822,2.07842,5.40383,0.0321346
205.473,2.49963,2.1871,-0.9582,2.57841,2.07819,5.40383,0.0313346
205.474,2.49985,2.18675,-0.9577,2.57848,2.0781,5.40383,0.0308346
205.483,2.50011,2.18641,-0.9577,2.57912,2.07733,5.40383,0.0308346
205.504,2.50042,2.18611,-0.9582,2.57919,2.07725,5.40383,0.0313346
205.507,2.50077,2.18581,-0.959,2.57926,2.07716,5.40383,0.0321346
205.51,2.50114,2.18553,-0.96,2.57936,2.07705,5.40383,0.0331346
205.514,2.50151,2.18524,-0.9609,2.57957,2.07679,5.40383,0.0340346
205.768,2.50749,2.17717,-0.9601,2.58314,2.07557,5.36455,0.0393646
205.786,2.50867,2.17572,-0.9613,2.58334,2.07531,5.36455,0.0405646
205.795,2.50903,2.17526,-0.9619,2.58361,2.07496,5.36455,0.0411646
205.807,2.50938,2.17485,-0.9625,2.5843,2.07405,5.36455,0.0417646
205.838,2.50971,2.1745,-0.9629,2.58437,2.07396,5.36455,0.0421646
205.841,2.51,2.1742,-0.9631,2.58442,2.0739,5.36455,0.0423646
205.843,2.51027,2.17393,-0.9631,2.58451,2.07378,5.36455,0.0423646
205.847,2.51051,2.1737,-0.9629,2.58505,2.07308,5.36455,0.0421646
205.871,2.51071,2.17347,-0.9627,2.58509,2.07302,5.36455,0.0419646
205.873,2.51087,2.17326,-0.9627,2.58538,2.07263,5.36455,0.0419646
205.886,2.51101,2.17304,-0.9629,2.58543,2.07258,5.36455,0.0421646
205.888,2.51116,2.1728,-0.9632,2.58556,2.0724,5.36455,0.0424646
205.894,2.51132,2.17254,-0.9635,2.58588,2.07199,5.36455,0.0427646
205.908,2.51149,2.17225,-0.9636,2.58646,2.07122,5.36455,0.0428646
205.934,2.51166,2.17194,-0.9634,2.5865,2.07116,5.36455,0.0426646
205.936,2.51183,2.1716,-0.9631,2.58655,2.07111,5.36455,0.0423646
205.938,2.51202,2.17124,-0.9627,2.58675,2.07084,5.36455,0.0419646
205.948,2.51225,2.17085,-0.9623,2.58699,2.07052,5.36455,0.0415646
205.969,2.51253,2.17043,-0.9619,2.58763,2.0697,5.36455,0.0411646
205.989,2.51286,2.16999,-0.9614,2.58782,2.06944,5.36455,0.0406646
205.999,2.51392,2.16863,-0.9602,2.58806,2.06912,5.36455,0.0394646
206.02,2.51428,2.16817,-0.9599,2.5877,2.07028,5.36199,0.0368849
206.04,2.51493,2.16727,-0.9596,2.5878,2.07014,5.36199,0.0365849
206.041,2.5152,2.16686,-0.9595,2.58787,2.07005,5.36199,0.0364849
206.05,2.51543,2.1665,-0.9594,2.58815,2.06968,5.36199,0.0363849
206.071,2.51565,2.1662,-0.9593,2.58878,2.06885,5.36199,0.0362849
206.086,2.51583,2.16594,-0.9592,2.58883,2.06879,5.36199,0.0361849
206.088,2.51602,2.16573,-0.9592,2.58887,2.06873,5.36199,0.0361849
206.091,2.51621,2.16553,-0.9596,2.58902,2.06853,5.36199,0.0365849
206.132,2.517,2.16499,-0.963,2.58987,2.06742,5.36199,0.0399849
206.136,2.51731,2.16476,-0.9645,2.58992,2.06736,5.36199,0.0414849
206.142,2.51765,2.16448,-0.9658,2.59007,2.06716,5.36199,0.0427849
206.173,2.518,2.16415,-0.9668,2.59046,2.06664,5.36199,0.0437849
206.174,2.51834,2.16378,-0.9674,2.59046,2.06664,5.36199,0.0443849
206.183,2.51864,2.16339,-0.9672,2.59048,2.06661,5.36199,0.0441849
206.184,2.51887,2.163,-0.9663,2.59063,2.06641,5.36199,0.0432849
206.203,2.51911,2.16221,-0.9632,2.59118,2.0657,5.36199,0.0401849
206.216,2.51916,2.16183,-0.9614,2.59124,2.06561,5.36199,0.0383849
206.224,2.51918,2.16149,-0.9598,2.59144,2.06535,5.36199,0.0367849
206.234,2.51921,2.16119,-0.9587,2.59172,2.06498,5.36199,0.0356849
206.256,2.51926,2.16095,-0.9581,2.59155,2.06664,5.36638,0.0457195
206.27,2.51937,2.16077,-0.9579,2.59159,2.06659,5.36638,0.0455195
206.272,2.51956,2.16063,-0.958,2.59163,2.06653,5.36638,0.0456195
206.275,2.51982,2.16049,-0.9584,2.59174,2.06639,5.36638,0.0460195
206.285,2.52013,2.16033,-0.9589,2.59201,2.06604,5.36638,0.0465195
206.305,2.52045,2.1601,-0.9594,2.59264,2.06522,5.36638,0.0470195
206.32,2.52077,2.15981,-0.96,2.59271,2.06513,5.36638,0.0476195
206.323,2.52108,2.15948,-0.9606,2.59275,2.06507,5.36638,0.0482195
206.326,2.5214,2.15905,-0.961,2.59284,2.06496,5.36638,0.0486195
206.346,2.52169,2.15855,-0.9612,2.59341,2.06422,5.36638,0.0488195
206.355,2.52219,2.15755,-0.9609,2.59352,2.06407,5.36638,0.0485195
206.367,2.52243,2.15712,-0.9607,2.59371,2.06382,5.36638,0.0483195
206.369,2.52266,2.15678,-0.9606,2.59389,2.06359,5.36638,0.0482195
206.387,2.52291,2.15652,-0.9606,2.59444,2.06287,5.36638,0.0482195
206.408,2.52316,2.15631,-0.9608,2.59459,2.06267,5.36638,0.0484195
206.409,2.5234,2.15615,-0.9609,2.59477,2.06244,5.36638,0.0485195
206.417,2.52388,2.15584,-0.9615,2.59498,2.06216,5.36638,0.0491195
206.438,2.52406,2.15567,-0.962,2.59564,2.0613,5.36638,0.0496195
206.458,2.52423,2.15544,-0.9625,2.59569,2.06124,5.36638,0.0501195
206.459,2.52438,2.15517,-0.9633,2.59573,2.06119,5.36638,0.0509195
206.461,2.52455,2.15489,-0.9642,2.59584,2.06104,5.36638,0.0518195
206.466,2.52471,2.15463,-0.9651,2.59604,2.06079,5.36638,0.0527195
206.499,2.52485,2.1544,-0.9659,2.59564,2.06186,5.36336,0.0413479
206.503,2.52496,2.15422,-0.9665,2.59571,2.06177,5.36336,0.0419479
206.506,2.52507,2.15407,-0.9668,2.59578,2.06169,5.36336,0.0422479
206.509,2.52519,2.15393,-0.9667,2.59586,2.06157,5.36336,0.0421479
206.52,2.5253,2.15379,-0.9663,2.59612,2.06123,5.36336,0.0417479
206.53,2.52541,2.15365,-0.9657,2.59678,2.06037,5.36336,0.0411479
206.555,2.52552,2.1535,-0.965,2.59682,2.06031,5.36336,0.0404479
206.557,2.52561,2.15332,-0.9641,2.59687,2.06025,5.36336,0.0395479
206.56,2.52572,2.1531,-0.9633,2.59698,2.06011,5.36336,0.0387479
206.591,2.52585,2.15287,-0.9625,2.59761,2.05928,5.36336,0.0379479
206.593,2.526,2.15261,-0.9618,2.5977,2.05917,5.36336,0.0372479
206.601,2.52614,2.15234,-0.9612,2.59785,2.05897,5.36336,0.0366479
206.612,2.52644,2.15175,-0.9596,2.59804,2.05871,5.36336,0.0350479
206.622,2.52667,2.15144,-0.9588,2.5987,2.05785,5.36336,0.0342479
206.643,2.52694,2.15112,-0.958,2.59881,2.05771,5.36336,0.0334479
206.652,2.52724,2.15077,-0.9572,2.59905,2.05739,5.36336,0.0326479
206.659,2.52753,2.15039,-0.9566,2.59909,2.05733,5.36336,0.0320479
206.673,2.52781,2.14997,-0.9561,2.59959,2.05667,5.36336,0.0315479
206.684,2.52811,2.14956,-0.9559,2.59964,2.05662,5.36336,0.0313479
206.686,2.52842,2.14914,-0.956,2.59968,2.05656,5.36336,0.0314479
206.693,2.52874,2.14873,-0.9562,2.59988,2.0563,5.36336,0.0316479
206.704,2.52904,2.14833,-0.9567,2.60012,2.05599,5.36336,0.0321479
206.744,2.53017,2.14724,-0.9608,2.59997,2.05679,5.36283,0.0412081
206.755,2.5304,2.14703,-0.9618,2.60023,2.05644,5.36283,0.0422081
206.775,2.5306,2.14683,-0.9627,2.60084,2.05564,5.36283,0.0431081
206.787,2.53078,2.14665,-0.9635,2.60088,2.05558,5.36283,0.0439081
206.789,2.53095,2.14647,-0.9644,2.60092,2.05553,5.36283,0.0448081
206.796,2.5311,2.1463,-0.9651,2.60108,2.05533,5.36283,0.0455081
206.816,2.53124,2.14613,-0.9656,2.60164,2.05458,5.36283,0.0460081
206.824,2.53137,2.14596,-0.9658,2.60169,2.05452,5.36283,0.0462081
206.826,2.53149,2.14579,-0.9657,2.60184,2.05432,5.36283,0.0461081
206.836,2.53161,2.14558,-0.9652,2.60204,2.05407,5.36283,0.0456081
206.857,2.53173,2.14535,-0.9645,2.60269,2.05321,5.36283,0.0449081
206.877,2.53188,2.14508,-0.9638,2.60282,2.05303,5.36283,0.0442081
206.878,2.53204,2.14477,-0.9631,2.60297,2.05283,5.36283,0.0435081
206.888,2.53241,2.1441,-0.9621,2.60306,2.05272,5.36283,0.0425081
206.889,2.53265,2.14375,-0.9617,2.60319,2.05255,5.36283,0.0421081
206.908,2.53293,2.14339,-0.9614,2.6035,2.05215,5.36283,0.0418081
206.918,2.53348,2.14264,-0.9607,2.60409,2.05137,5.36283,0.0411081
206.936,2.53373,2.14226,-0.96,2.60413,2.05132,5.36283,0.0404081
206.939,2.53396,2.14189,-0.9592,2.60433,2.05106,5.36283,0.0396081
206.987,2.53443,2.14115,-0.9575,2.60429,2.05161,5.36219,0.0377857
206.988,2.53466,2.1408,-0.9568,2.60433,2.05155,5.36219,0.0370857
206.99,2.53485,2.14047,-0.9566,2.60444,2.05141,5.36219,0.0368857
206.995,2.53506,2.14016,-0.9567,2.60449,2.05135,5.36219,0.0369857
207,2.53528,2.1399,-0.9572,2.60475,2.051,5.36219,0.0374857
207.021,2.53553,2.13967,-0.958,2.60538,2.05017,5.36219,0.0382857
207.038,2.53579,2.13947,-0.9589,2.60542,2.05012,5.36219,0.0391857
207.041,2.53607,2.13929,-0.9601,2.60549,2.05003,5.36219,0.0403857
207.043,2.53636,2.13913,-0.9616,2.6056,2.04989,5.36219,0.0418857
207.072,2.53665,2.13896,-0.9632,2.60618,2.04911,5.36219,0.0434857
207.075,2.53693,2.13875,-0.9648,2.60623,2.04906,5.36219,0.0450857
207.077,2.53718,2.1385,-0.9662,2.60629,2.04897,5.36219,0.0464857
207.082,2.53739,2.13824,-0.9671,2.60645,2.04877,5.36219,0.0473857
207.093,2.53753,2.13801,-0.9676,2.60664,2.04851,5.36219,0.0478857
207.113,2.53763,2.1378,-0.9675,2.60718,2.04781,5.36219,0.0477857
207.121,2.53771,2.13761,-0.9671,2.60722,2.04775,5.36219,0.0473857
207.134,2.53781,2.1374,-0.9664,2.60751,2.04736,5.36219,0.0466857
207.137,2.53793,2.1372,-0.9656,2.60756,2.04731,5.36219,0.0458857
207.144,2.53807,2.13698,-0.9648,2.6077,2.04711,5.36219,0.0450857
207.174,2.53823,2.13673,-0.9642,2.60809,2.04661,5.36219,0.0444857
207.175,2.53842,2.13646,-0.9638,2.60809,2.04661,5.36219,0.0440857
207.178,2.53863,2.13618,-0.9635,2.60809,2.04661,5.36219,0.0437857
207.185,2.53886,2.13589,-0.9634,2.60826,2.04639,5.36219,0.0436857
207.193,2.53909,2.13556,-0.9632,2.6083,2.04633,5.36219,0.0434857
207.216,2.53931,2.13522,-0.963,2.60891,2.04552,5.36219,0.0432857
207.236,2.5399,2.13421,-0.9614,2.60839,2.04661,5.36094,0.0378812
